State,PERMVIT,DAY,MONTH,LGT_COND,WEATHER,DRUNK_DR,FATALS
47,2,7,12,5,1,0,1
47,4,4,12,1,1,0,1
47,2,29,9,1,10,1,1
47,2,8,12,1,1,0,1
47,2,10,12,1,10,0,1
47,2,10,12,3,1,0,1
47,1,7,12,1,10,0,1
47,4,17,11,1,1,0,1
47,2,11,12,3,10,0,1
47,1,30,11,3,2,0,1
47,1,24,11,3,1,0,1
47,7,6,12,2,1,0,1
47,2,8,12,3,1,0,1
47,3,13,12,3,1,2,1
47,4,13,12,1,1,0,1
47,4,2,12,3,1,1,1
47,1,14,12,3,1,0,1
47,1,14,12,1,10,0,1
47,1,1,12,2,2,1,1
47,2,14,12,1,1,1,1
47,3,25,10,1,2,1,2
47,1,17,12,3,1,0,1
47,1,16,12,1,1,0,1
47,1,15,12,3,1,0,1
47,1,16,12,3,2,0,1
47,2,11,12,3,1,0,1
47,2,19,12,3,10,1,1
47,2,3,12,3,1,0,1
47,6,16,12,1,1,0,1
47,2,16,12,1,1,0,1
47,4,6,11,1,10,0,1
47,1,22,12,3,2,0,1
47,2,20,12,2,1,1,1
47,1,26,12,3,1,0,1
47,5,26,12,3,2,1,3
47,1,15,12,3,1,0,1
47,2,17,12,1,2,0,1
47,3,20,12,2,2,0,1
47,1,9,12,5,1,0,1
47,3,24,12,2,99,0,3
47,1,12,12,3,1,0,1
47,1,22,12,2,1,1,1
47,3,24,12,3,2,0,1
47,3,25,12,1,2,0,1
47,1,26,12,3,2,0,1
47,3,27,12,2,5,0,1
47,3,2,12,1,1,0,1
47,2,26,10,2,2,0,1
47,1,29,12,1,1,0,1
47,1,21,12,3,2,0,1
47,4,2,12,2,1,1,1
47,3,26,12,5,1,0,1
47,3,21,12,1,10,0,1
47,8,31,12,1,1,0,3
47,1,31,12,2,10,0,1
47,4,31,12,3,1,1,1
47,1,13,12,1,1,0,1
47,1,13,11,3,1,0,1
47,2,28,12,1,2,0,1
47,1,7,12,1,1,0,1
47,1,31,12,3,1,0,1
47,2,12,12,3,1,0,1
47,1,12,8,1,1,0,1
47,1,30,12,1,1,0,1
47,1,26,10,1,2,0,1
47,3,29,12,2,1,0,1
47,2,20,11,1,1,0,1
47,2,14,10,3,1,1,1
47,2,3,12,1,1,0,1
48,1,1,1,3,2,1,1
48,2,1,1,3,1,1,1
48,1,1,1,3,1,0,1
48,1,1,1,3,2,0,1
48,1,1,1,2,10,0,1
48,1,2,1,3,2,1,1
48,2,2,1,1,10,0,1
48,1,3,1,3,2,0,1
48,2,3,1,3,1,0,1
48,1,3,1,3,1,0,1
48,1,4,1,2,1,0,1
48,2,5,1,2,1,0,1
48,1,5,1,2,1,0,1
48,3,6,1,3,1,1,1
48,7,7,1,1,1,0,1
48,1,7,1,3,1,0,1
48,2,9,1,3,1,2,1
48,1,9,1,5,1,0,1
48,1,9,1,2,2,1,1
48,3,11,1,1,10,1,1
48,4,12,1,3,10,1,2
48,3,14,1,1,10,0,1
48,6,12,1,2,1,0,1
48,1,13,1,1,10,0,1
48,3,13,1,3,1,0,1
48,1,14,1,3,10,1,1
48,2,15,1,3,10,0,1
48,1,15,1,3,1,0,1
48,2,17,1,3,1,1,1
48,1,17,1,3,1,0,1
48,1,18,1,1,1,1,1
48,1,20,1,2,1,0,1
48,1,1,1,3,2,0,1
48,2,7,1,3,1,0,1
48,2,9,1,1,2,0,1
48,2,9,1,3,10,0,1
48,1,11,1,1,1,0,1
48,5,11,1,3,5,1,1
48,2,14,1,6,10,0,1
48,2,15,1,3,1,1,1
48,5,16,1,3,1,1,2
48,1,16,1,3,1,0,1
48,1,16,1,3,1,0,1
48,1,17,1,3,1,1,1
48,3,17,1,3,1,0,1
48,3,18,1,3,1,1,1
48,1,18,1,1,1,0,1
48,1,18,1,3,1,0,1
48,1,19,1,5,1,0,1
48,1,19,1,3,1,0,1
48,3,19,1,2,1,0,1
48,1,20,1,1,1,0,1
48,1,20,1,3,1,1,1
48,1,20,1,2,1,1,1
48,1,20,1,3,1,0,1
48,2,21,1,3,2,1,1
48,1,21,1,1,10,0,1
48,1,22,1,2,2,0,1
48,2,23,1,1,2,0,1
48,1,23,1,3,1,0,1
48,1,23,1,3,2,0,1
48,2,23,1,1,1,0,1
48,1,24,1,3,1,1,1
48,2,24,1,3,1,0,1
48,3,25,1,2,1,2,1
48,1,25,1,2,1,0,1
48,3,25,1,1,1,0,1
48,2,25,1,2,1,1,1
48,1,26,1,3,1,0,1
48,1,26,1,3,1,0,1
48,1,27,1,3,1,0,1
48,1,28,1,2,1,0,1
48,2,1,1,3,10,0,1
48,3,3,1,3,2,0,3
48,3,5,1,3,1,0,1
48,1,9,1,3,1,1,1
48,1,10,1,3,10,0,1
48,2,12,1,2,5,0,1
48,3,13,1,3,1,1,1
48,2,15,1,2,1,0,1
48,1,17,1,3,1,0,1
48,1,17,1,3,1,0,1
48,8,17,1,3,1,1,1
48,1,18,1,1,1,0,1
48,1,18,1,1,1,0,1
48,1,18,1,3,1,0,1
48,1,20,1,1,1,0,1
48,4,21,1,1,10,0,1
48,2,21,1,1,1,0,1
48,4,21,1,3,1,0,1
48,2,22,1,3,10,0,1
48,1,23,1,3,1,0,1
48,1,24,1,2,1,0,1
48,2,25,1,3,1,1,1
48,3,25,1,1,1,0,1
48,1,25,1,2,1,1,1
48,2,26,1,2,1,1,1
48,1,27,1,1,1,0,1
48,1,27,1,1,1,0,1
48,2,27,1,6,1,1,1
48,2,27,1,1,1,0,1
48,4,28,1,3,1,0,1
48,2,29,1,3,1,1,1
48,4,30,1,1,1,0,1
48,1,30,1,3,1,0,1
48,1,31,1,2,2,1,2
48,3,31,1,3,1,0,1
48,2,31,1,3,1,1,1
48,2,1,2,3,10,0,1
48,1,1,2,2,1,0,1
48,2,1,2,2,10,1,1
48,3,1,2,1,10,0,2
48,1,2,2,3,1,1,1
48,4,2,2,2,1,0,1
48,1,3,2,1,1,0,1
48,1,3,2,3,1,0,1
48,3,4,2,2,1,0,1
48,1,4,2,3,10,0,1
48,1,4,2,1,1,0,1
48,2,5,2,1,10,0,1
48,1,5,2,1,10,0,1
48,3,6,2,3,1,0,1
48,2,8,2,3,1,0,1
48,2,8,2,3,1,0,1
48,2,8,2,1,1,0,1
48,1,8,2,1,1,0,1
48,3,10,2,1,1,0,1
48,1,10,2,2,1,0,1
48,2,10,2,1,1,0,1
48,1,11,2,3,1,1,1
48,1,12,2,3,1,0,1
48,1,13,2,1,1,0,1
48,3,14,2,4,1,1,2
48,1,14,2,2,1,0,1
48,1,14,2,2,10,0,1
48,2,14,2,2,1,0,1
48,1,16,2,3,2,0,1
48,2,16,2,1,2,0,1
48,1,16,2,3,2,1,1
48,2,2,2,1,10,0,2
48,2,2,2,1,1,0,1
48,2,6,2,1,1,0,1
48,4,6,2,1,10,0,1
48,2,8,2,3,1,0,1
48,2,8,2,3,10,2,1
48,1,8,2,1,1,0,1
48,1,10,2,5,1,1,1
48,2,12,2,1,1,0,1
48,2,12,2,2,10,0,1
48,2,12,2,1,1,0,1
48,1,13,2,3,1,0,1
48,3,13,2,1,1,1,1
48,3,14,2,3,1,0,1
48,3,14,2,2,1,0,1
48,2,14,2,2,1,1,1
48,3,15,2,3,1,0,1
48,6,15,2,3,1,1,1
48,5,15,2,3,10,0,1
48,3,15,2,1,1,0,1
48,9,16,2,1,10,0,1
48,2,18,2,2,1,0,1
48,2,19,2,3,1,1,1
48,1,19,2,3,1,1,1
48,1,20,2,3,1,1,1
48,1,20,2,1,10,0,1
48,1,20,2,1,10,0,1
48,1,21,2,2,1,1,1
48,2,22,2,2,10,0,1
48,2,22,2,1,3,0,1
48,3,22,2,3,10,0,1
48,1,23,2,2,3,0,1
48,1,25,2,1,1,0,1
48,3,25,2,5,10,0,1
48,3,25,2,3,2,1,1
48,2,27,2,3,1,1,1
48,2,28,2,3,2,1,1
48,2,19,1,2,4,0,1
48,2,20,1,1,1,0,1
48,2,27,1,1,1,0,1
48,1,27,1,2,1,0,1
48,1,31,1,3,2,1,1
48,3,10,1,3,2,1,1
48,2,30,1,3,1,1,1
48,1,30,1,3,10,0,1
48,4,6,2,1,1,0,1
48,2,13,2,3,1,0,1
48,3,17,2,2,1,1,1
48,1,17,2,3,1,0,1
48,2,18,2,3,1,1,1
48,5,23,2,1,2,0,1
48,1,23,2,2,1,1,1
48,2,11,2,3,1,0,1
48,3,27,2,1,4,0,1
48,2,1,3,3,2,1,1
48,1,2,3,3,2,0,1
48,2,2,3,1,10,0,1
48,1,3,3,3,10,1,1
48,2,4,3,1,2,0,1
48,4,5,3,3,2,0,2
48,2,6,3,3,1,1,1
48,6,6,3,1,1,0,1
48,1,6,3,2,1,0,1
48,2,6,3,1,1,0,1
48,2,7,3,2,1,1,1
48,2,7,3,1,1,1,1
48,2,7,3,2,1,1,1
48,4,8,3,1,2,0,1
48,7,9,3,2,2,0,1
48,1,9,3,3,10,0,1
48,1,10,3,1,10,1,1
48,2,10,3,3,1,0,1
48,1,11,3,1,10,0,1
48,2,11,3,1,2,0,1
48,2,11,3,1,1,0,1
48,2,12,3,1,1,0,1
48,3,13,3,3,1,1,1
48,4,14,3,3,1,1,1
48,2,14,3,3,1,0,1
48,3,15,3,1,10,0,1
48,1,15,3,2,1,0,1
48,2,15,3,1,10,1,2
48,2,15,3,2,10,0,1
48,1,15,3,2,1,0,1
48,2,15,2,2,10,1,1
48,3,18,2,3,1,1,1
48,1,19,2,1,1,1,1
48,3,21,2,2,10,0,1
48,1,24,2,3,2,1,1
48,1,3,3,1,5,0,1
48,1,6,3,3,1,0,1
48,1,7,3,1,1,0,1
48,5,8,3,2,1,1,3
48,1,8,3,2,1,0,1
48,1,9,3,3,2,0,1
48,1,11,3,3,1,1,1
48,1,13,3,1,1,0,1
48,3,13,3,3,10,1,1
48,1,13,3,1,1,0,1
48,8,13,3,2,1,0,1
48,3,14,3,1,1,0,1
48,1,14,3,1,1,0,1
48,2,14,3,3,1,1,2
48,4,14,3,1,1,0,3
48,3,15,3,5,1,0,1
48,1,15,3,3,1,1,1
48,2,15,3,1,1,0,1
48,2,15,3,3,1,1,1
48,1,15,3,1,10,0,1
48,6,15,3,3,1,1,1
48,1,16,3,3,10,0,1
48,3,16,3,2,5,0,1
48,3,16,3,1,1,0,1
48,2,17,3,1,10,0,1
48,2,17,3,2,1,0,1
48,2,17,3,1,10,0,1
48,2,18,3,2,10,0,1
48,1,19,3,2,10,0,1
48,1,19,3,3,1,0,1
48,2,19,3,3,10,0,1
48,4,19,3,1,10,0,1
48,3,20,3,3,2,1,1
48,3,20,3,3,2,0,1
48,1,21,3,2,2,1,1
48,2,21,3,3,2,1,2
48,4,22,3,1,1,0,1
48,1,23,3,3,1,0,1
48,6,17,3,3,10,0,2
48,1,21,3,2,1,0,1
48,3,23,3,1,1,0,1
48,3,23,3,3,1,2,1
48,1,24,3,2,1,0,1
48,2,24,3,1,1,1,1
48,2,27,3,2,1,1,1
48,2,27,3,3,10,0,1
48,3,29,3,1,1,1,1
48,2,29,3,1,1,0,1
48,3,29,3,3,1,1,1
48,2,30,3,2,1,1,1
48,2,30,3,2,1,0,1
48,2,30,3,2,10,0,1
48,2,31,3,1,1,0,1
48,2,31,3,1,1,0,1
48,2,15,2,1,10,1,2
48,3,4,3,2,3,0,1
48,1,5,3,3,2,1,1
48,2,6,3,3,10,0,1
48,3,8,3,2,1,1,1
48,6,10,3,5,10,1,1
48,4,18,3,1,1,0,1
48,1,18,3,3,2,1,1
48,3,21,3,1,2,0,1
48,2,23,3,1,1,0,1
48,4,23,3,1,1,0,1
48,3,24,3,3,10,1,2
48,1,27,3,1,1,0,1
48,1,27,3,3,1,0,1
48,2,28,3,3,1,0,1
48,1,28,3,3,1,0,1
48,6,28,3,1,1,0,1
48,2,29,3,2,1,0,1
48,1,29,3,3,1,0,1
48,1,30,3,3,1,0,1
48,2,30,3,2,1,0,1
48,1,7,3,1,1,0,1
48,2,17,3,3,1,0,1
48,5,19,3,3,10,0,1
48,1,19,3,2,10,0,1
48,5,30,3,3,1,0,1
48,1,31,3,3,1,1,1
48,2,29,3,3,1,0,1
48,1,19,3,2,10,1,1
48,2,23,3,2,1,1,1
48,1,29,3,2,1,0,1
48,2,1,4,3,1,0,1
48,1,1,4,3,1,1,1
48,1,1,4,2,10,1,1
48,1,2,4,1,1,0,1
48,1,2,4,1,1,0,1
48,0,3,4,2,1,0,1
48,1,4,4,3,1,1,1
48,2,4,4,1,1,0,1
48,1,4,4,2,10,0,1
48,1,4,4,3,1,1,1
48,3,4,4,1,1,0,1
48,1,4,4,1,1,0,1
48,2,4,4,2,10,0,1
48,1,5,4,3,10,1,1
48,4,5,4,3,2,1,1
48,2,5,4,2,10,0,1
48,2,6,4,1,1,0,1
48,1,6,4,1,1,0,1
48,1,6,4,5,1,0,1
48,3,7,4,5,1,1,1
48,1,8,4,1,1,0,1
48,1,9,4,3,10,0,1
48,5,11,4,1,10,0,1
48,1,11,4,1,1,1,1
48,1,11,4,2,1,0,1
48,1,11,4,1,1,1,1
48,3,11,4,3,1,1,1
48,1,12,4,3,10,0,1
48,1,12,4,1,10,1,1
48,2,12,4,3,2,1,1
48,3,12,4,1,1,0,1
48,5,12,4,3,1,0,5
48,1,13,4,1,10,0,1
48,2,13,4,1,2,0,1
48,2,14,4,2,1,1,1
48,1,16,4,3,10,0,1
48,3,17,4,1,10,0,1
48,2,18,4,2,10,1,1
48,3,18,4,1,1,1,1
48,7,18,4,1,1,1,1
48,2,18,4,3,1,0,1
48,1,18,4,1,10,1,1
48,1,19,4,1,1,1,1
48,1,19,4,3,10,0,1
48,2,20,4,1,1,0,1
48,1,20,4,3,1,1,1
48,6,22,4,3,1,0,1
48,3,5,2,3,1,0,1
48,1,18,3,1,1,0,1
48,3,4,4,1,1,0,1
48,3,6,4,1,1,0,1
48,1,13,4,3,2,1,1
48,2,14,4,1,10,1,1
48,1,16,4,3,10,0,1
48,1,23,4,3,1,1,1
48,4,24,4,1,10,0,1
48,3,24,4,1,1,0,2
48,2,25,4,1,1,1,1
48,1,26,4,1,10,0,1
48,4,26,4,3,2,0,1
48,1,4,3,3,1,1,1
48,1,29,3,1,1,0,1
48,1,31,3,1,1,0,1
48,1,6,4,1,1,0,1
48,3,10,4,3,10,0,1
48,2,11,4,3,10,0,1
48,3,11,4,1,1,0,1
48,3,12,4,3,10,1,1
48,6,13,4,1,1,1,1
48,3,14,4,3,1,1,2
48,3,15,4,1,1,0,1
48,8,15,4,1,1,0,1
48,1,17,4,2,1,0,1
48,5,17,4,3,10,1,1
48,3,18,4,1,1,0,2
48,1,18,4,3,1,0,1
48,1,18,4,2,2,0,1
48,3,18,4,1,1,0,1
48,1,20,4,1,10,0,1
48,5,21,4,3,10,1,1
48,2,22,4,1,2,1,1
48,1,22,4,2,10,0,2
48,2,22,4,2,10,0,1
48,1,23,4,1,10,0,1
48,3,24,4,1,2,0,1
48,1,24,4,2,10,1,1
48,4,24,4,1,10,0,1
48,1,25,4,3,10,0,1
48,2,25,4,1,1,0,1
48,3,26,4,1,1,0,1
48,2,26,4,3,1,0,1
48,2,26,4,3,1,1,1
48,1,26,4,1,1,0,1
48,3,27,4,3,2,0,1
48,5,27,4,2,1,0,2
48,1,29,4,3,1,0,1
48,1,29,4,1,1,0,1
48,2,30,4,3,1,0,1
48,3,30,4,2,1,0,1
48,2,25,1,3,1,0,1
48,1,3,3,3,10,0,1
48,5,26,3,1,1,1,1
48,1,19,4,3,10,0,1
48,1,23,4,3,1,0,1
48,3,25,4,1,1,0,1
48,7,26,4,3,1,1,1
48,1,26,4,2,10,0,1
48,1,28,4,1,1,0,1
48,5,30,4,1,1,0,1
48,4,1,5,1,1,0,1
48,2,1,5,1,1,0,1
48,3,1,5,2,1,0,1
48,2,1,5,1,1,0,1
48,1,2,5,1,1,0,1
48,4,2,5,3,1,1,1
48,3,2,5,1,1,0,1
48,2,3,5,1,1,1,1
48,1,3,5,3,1,0,1
48,1,3,5,1,1,0,1
48,1,3,5,1,1,1,1
48,2,4,5,1,1,0,1
48,3,4,5,5,1,0,1
48,1,4,5,3,1,0,1
48,2,5,5,3,2,0,1
48,6,5,5,1,10,0,1
48,1,6,5,3,10,0,1
48,2,6,5,3,1,1,1
48,2,6,5,2,1,1,1
48,2,7,5,1,10,1,1
48,3,7,5,2,10,0,1
48,2,7,5,1,1,0,1
48,1,7,5,1,1,0,1
48,1,9,5,3,1,0,1
48,1,9,5,3,10,1,1
48,1,10,5,3,2,1,1
48,5,10,5,1,2,0,1
48,4,10,5,2,1,1,2
48,3,30,3,3,1,1,1
48,1,12,4,2,1,0,1
48,6,25,4,3,1,1,1
48,1,30,4,3,1,0,1
48,4,1,5,3,1,0,1
48,1,6,5,3,1,1,1
48,3,6,5,3,10,1,1
48,1,9,5,1,1,0,1
48,4,9,5,1,1,0,1
48,3,9,5,3,1,0,1
48,5,10,5,3,1,0,1
48,1,10,5,2,2,0,1
48,3,10,5,1,1,1,1
48,2,12,5,3,10,1,1
48,2,13,5,1,2,0,1
48,2,14,5,3,10,1,1
48,1,6,1,2,1,0,1
48,2,24,1,2,1,0,1
48,3,29,3,1,1,0,2
48,1,2,4,3,1,0,1
48,1,2,4,2,10,0,1
48,2,11,4,3,1,0,1
48,1,1,5,2,1,0,1
48,4,8,5,5,1,1,1
48,1,8,5,3,1,0,1
48,1,9,5,3,10,1,1
48,4,9,5,2,1,0,1
48,4,11,5,1,1,0,1
48,1,11,5,1,1,0,1
48,1,12,5,3,10,1,1
48,3,13,5,1,10,0,3
48,2,14,5,3,10,0,1
48,2,14,5,1,10,1,1
48,4,15,5,1,10,0,1
48,1,15,5,3,10,1,1
48,2,15,5,1,1,1,1
48,2,15,5,2,1,0,1
48,1,16,5,3,10,0,1
48,10,16,5,1,1,0,2
48,3,16,5,2,10,1,1
48,3,17,5,1,1,0,1
48,2,17,5,3,1,0,1
48,2,17,5,3,1,1,2
48,1,17,5,2,2,0,1
48,1,18,5,1,10,0,1
48,2,18,5,1,1,0,1
48,2,18,5,1,1,0,1
48,2,20,5,1,1,0,1
48,2,21,5,3,2,1,1
48,3,22,5,3,10,0,1
48,1,23,5,1,2,0,1
48,2,24,5,2,2,1,2
48,9,24,5,1,10,0,1
48,2,1,1,2,2,0,1
48,3,10,1,3,2,2,1
48,1,13,1,3,1,0,1
48,1,18,1,1,1,0,1
48,1,1,2,2,1,0,1
48,2,2,2,2,1,0,2
48,1,7,2,2,1,0,1
48,1,10,2,8,98,0,1
48,2,14,2,2,10,0,1
48,2,15,2,3,1,0,2
48,2,17,2,1,10,0,1
48,1,21,2,3,10,0,1
48,2,28,2,2,2,0,1
48,3,4,3,1,10,0,1
48,2,8,3,1,2,1,1
48,2,12,3,1,1,0,1
48,3,15,3,5,2,0,1
48,1,21,3,2,10,0,1
48,2,24,3,1,1,0,1
48,4,28,3,3,1,0,1
48,6,29,3,1,1,1,1
48,2,4,4,2,1,2,1
48,1,14,4,1,10,0,1
48,2,15,4,3,1,1,1
48,2,16,4,3,2,0,1
48,2,19,4,1,1,0,1
48,2,22,4,3,10,1,2
48,4,1,5,1,1,0,1
48,1,9,5,1,2,0,1
48,8,10,5,1,1,0,1
48,5,16,5,3,10,1,1
48,3,16,5,2,1,1,1
48,2,16,5,1,1,0,1
48,3,16,5,1,1,0,1
48,2,17,5,2,10,0,1
48,3,17,5,2,10,1,1
48,6,18,5,1,10,0,1
48,1,18,5,3,2,0,1
48,1,20,5,1,1,1,1
48,6,20,5,1,1,0,1
48,3,20,5,1,10,0,1
48,1,21,5,3,10,0,1
48,3,22,5,2,1,0,1
48,5,23,5,3,10,0,3
48,4,23,5,3,1,0,1
48,7,23,5,1,2,0,3
48,2,24,5,3,10,1,1
48,8,24,5,1,1,0,2
48,3,26,5,2,10,0,1
48,2,28,5,1,1,0,1
48,2,29,5,3,1,0,1
48,3,29,5,1,1,1,1
48,1,30,5,2,1,0,1
48,5,31,5,3,1,2,1
48,1,31,1,2,1,1,1
48,1,25,3,1,1,0,1
48,4,31,3,1,1,0,1
48,5,23,4,4,10,0,1
48,1,24,4,3,2,1,1
48,1,7,5,3,10,0,1
48,1,9,5,2,1,0,1
48,1,10,5,3,1,0,1
48,4,10,5,1,2,0,1
48,1,16,5,6,1,0,1
48,3,16,5,1,1,1,1
48,2,17,5,1,10,1,1
48,5,17,5,1,1,1,2
48,1,9,5,1,1,0,1
48,3,21,5,3,1,1,1
48,2,22,5,3,10,1,1
48,6,23,5,1,2,0,1
48,2,23,5,3,1,1,1
48,4,23,5,2,10,1,3
48,1,23,5,1,1,0,1
48,3,23,5,2,10,1,1
48,4,23,5,1,2,0,1
48,2,24,5,2,1,0,1
48,2,24,5,3,10,0,1
48,2,27,5,3,1,0,1
48,4,28,5,1,1,0,1
48,1,30,5,2,1,0,1
48,6,30,5,1,10,0,1
48,1,31,5,2,1,0,1
48,1,31,5,1,1,0,1
48,1,1,6,2,1,0,1
48,1,1,6,2,1,0,1
48,2,1,6,2,1,1,1
48,2,3,6,5,1,0,1
48,27,3,6,1,1,0,2
48,1,3,6,1,1,0,1
48,1,5,6,2,1,0,1
48,2,5,6,1,1,1,1
48,1,5,6,3,1,1,1
48,4,5,6,4,1,0,1
48,1,6,6,1,1,1,1
48,1,6,6,1,1,1,1
48,3,6,6,2,1,0,1
48,3,6,6,2,1,0,1
48,2,6,6,1,1,0,1
48,1,6,6,3,1,0,1
48,1,7,6,3,1,0,1
48,1,7,6,3,1,1,1
48,2,7,6,3,1,0,1
48,1,7,6,3,1,0,1
48,4,7,6,3,1,1,1
48,6,7,6,3,1,0,1
48,1,7,6,2,1,0,1
48,2,7,6,2,1,1,2
48,1,8,6,9,1,1,1
48,2,8,6,1,1,0,1
48,2,8,6,1,1,0,1
48,2,9,6,5,1,0,1
48,2,14,6,2,10,1,1
48,3,24,5,2,10,1,1
48,4,24,5,3,10,1,1
48,2,24,5,2,1,1,1
48,2,25,5,1,1,0,1
48,4,29,5,3,10,1,2
48,1,2,6,1,1,0,1
48,1,3,6,1,1,0,1
48,2,6,6,2,1,1,1
48,2,7,6,3,1,1,1
48,1,8,6,3,1,0,1
48,1,8,6,2,1,0,1
48,4,10,6,1,1,0,1
48,2,10,6,1,1,1,1
48,1,11,6,1,10,0,1
48,2,11,6,1,1,1,1
48,1,12,6,3,1,0,1
48,1,12,6,2,1,1,1
48,2,12,6,1,1,0,1
48,1,13,6,1,2,0,1
48,4,13,6,3,1,2,2
48,1,14,6,2,2,1,1
48,2,14,6,3,1,0,1
48,2,19,6,3,2,0,1
48,5,20,6,3,10,1,1
48,5,20,6,3,10,1,2
48,2,20,6,1,10,0,1
48,1,20,6,1,1,0,1
48,9,31,3,1,10,0,1
48,2,31,3,2,1,1,1
48,1,7,4,1,1,0,1
48,2,12,4,1,1,0,1
48,5,2,5,1,1,0,1
48,3,2,6,1,1,1,1
48,4,6,6,1,1,0,1
48,5,8,6,1,1,0,1
48,1,9,6,1,1,0,1
48,2,10,6,1,1,0,1
48,1,12,6,2,1,1,1
48,2,12,6,2,1,1,1
48,1,14,6,2,2,1,1
48,5,15,6,3,10,0,1
48,2,15,6,5,1,0,1
48,2,16,6,1,2,0,1
48,2,18,6,1,1,0,1
48,1,20,6,2,2,0,1
48,1,20,6,1,10,1,1
48,1,15,6,2,1,0,1
48,2,21,6,3,1,1,1
48,2,22,6,2,1,0,1
48,1,23,6,2,1,0,1
48,2,23,6,3,10,0,1
48,1,29,1,2,1,0,1
48,1,3,5,3,1,0,1
48,6,10,5,3,1,0,1
48,5,10,5,2,1,1,2
48,1,22,5,3,1,0,1
48,2,31,5,3,1,0,1
48,4,5,6,3,1,1,2
48,1,6,6,1,1,0,1
48,4,7,6,1,1,0,1
48,1,10,6,2,1,1,1
48,1,13,6,3,10,0,1
48,5,14,6,1,1,0,1
48,4,15,6,1,2,0,2
48,1,15,6,1,10,0,1
48,2,15,6,3,2,0,1
48,1,16,6,2,2,1,1
48,4,18,6,2,2,0,1
48,4,19,6,1,1,0,2
48,2,19,6,3,10,0,1
48,3,19,6,1,1,0,1
48,1,20,6,3,1,0,1
48,4,20,6,3,10,1,1
48,3,20,6,3,10,1,1
48,3,20,6,1,1,0,1
48,3,21,6,3,1,1,1
48,2,21,6,1,1,0,1
48,1,22,6,1,1,0,1
48,1,24,6,2,1,0,1
48,3,25,6,1,1,0,1
48,3,25,6,3,1,0,1
48,3,25,6,1,1,0,1
48,2,26,6,1,1,0,2
48,1,26,6,3,2,1,1
48,5,26,6,3,1,0,1
48,1,26,6,3,1,0,1
48,1,26,6,1,1,0,1
48,1,27,6,2,1,0,1
48,4,27,6,3,1,0,1
48,1,27,6,3,1,0,1
48,2,27,6,3,1,0,1
48,2,27,6,1,10,0,1
48,2,27,6,2,1,0,1
48,1,27,6,3,10,1,1
48,3,27,6,3,10,1,1
48,2,28,6,1,1,1,1
48,1,28,6,1,1,0,1
48,1,28,6,3,10,1,1
48,2,28,6,2,10,1,1
48,2,29,6,3,10,0,1
48,1,29,6,2,10,1,1
48,1,30,6,1,10,0,1
48,1,30,6,2,10,0,1
48,5,25,5,1,1,0,1
48,5,5,6,1,1,0,1
48,2,18,6,2,2,0,1
48,1,24,6,1,1,0,1
48,3,27,6,3,10,0,1
48,5,3,1,2,1,0,1
48,1,1,6,3,1,0,1
48,1,1,6,1,1,0,1
48,1,6,6,2,1,0,1
48,1,18,6,2,2,0,1
48,3,23,6,2,1,0,1
48,3,27,6,5,10,0,1
48,1,27,6,3,10,1,1
48,1,27,6,4,2,0,1
48,3,1,7,1,1,0,1
48,5,1,7,3,1,0,1
48,1,2,7,1,1,0,1
48,2,2,7,3,1,0,1
48,2,2,7,1,1,0,1
48,2,2,7,1,10,0,1
48,2,3,7,1,1,0,1
48,3,3,7,3,1,0,1
48,1,3,7,2,1,1,1
48,2,3,7,1,1,0,1
48,1,4,7,3,1,0,1
48,4,4,7,1,1,0,1
48,3,5,7,3,1,1,1
48,4,5,7,1,1,1,1
48,1,5,7,1,1,0,1
48,1,5,7,3,1,0,1
48,2,5,7,1,1,1,1
48,2,5,7,1,1,1,1
48,4,5,7,1,1,0,1
48,2,5,7,3,1,1,1
48,2,7,7,3,1,1,1
48,2,7,7,3,1,1,1
48,3,8,7,3,10,0,1
48,1,8,7,3,1,0,1
48,2,8,7,3,1,0,1
48,2,9,7,1,1,0,1
48,1,9,7,3,1,0,1
48,1,9,7,3,1,0,1
48,3,11,7,1,1,0,1
48,3,13,7,3,1,0,2
48,2,13,7,1,1,0,1
48,2,14,7,3,1,0,1
48,3,14,7,1,1,0,2
48,1,15,7,1,1,0,1
48,1,15,7,2,1,1,1
48,1,16,7,3,1,0,1
48,2,17,7,3,1,0,1
48,5,1,5,1,1,0,1
48,7,2,6,1,10,0,1
48,1,5,6,1,1,0,1
48,3,25,6,3,1,0,1
48,1,28,6,2,1,0,1
48,2,23,1,2,1,1,1
48,2,4,7,1,1,0,1
48,4,6,7,3,10,0,1
48,1,9,7,3,1,0,1
48,1,11,7,1,1,1,1
48,1,11,7,2,1,0,1
48,1,11,7,5,1,0,1
48,2,11,7,3,1,0,1
48,2,12,7,2,10,1,1
48,4,12,7,3,1,1,1
48,3,14,7,2,1,0,1
48,1,15,7,1,1,0,1
48,1,15,7,2,1,0,1
48,3,16,7,1,10,0,1
48,1,16,7,2,1,1,1
48,1,17,7,2,1,1,1
48,1,17,7,2,1,0,1
48,3,18,7,1,1,1,1
48,2,19,7,1,10,0,1
48,1,19,7,3,1,0,1
48,1,19,7,3,1,1,1
48,1,19,7,3,1,0,1
48,1,20,7,2,1,1,1
48,1,21,7,2,1,0,1
48,3,23,7,1,1,0,1
48,1,23,7,3,1,1,1
48,3,28,2,2,99,0,2
48,1,8,4,2,1,0,1
